都道府県,市区町村,店舗名・施設名,分類,関連リンク1タイトル,関連リンク1URL,関連リンク2タイトル,関連リンク2URL,関連リンク3タイトル,関連リンク3URL,説明・狙い目,公式サイト,Googleマップ,雰囲気,公式検索,地図検索名,参照
兵庫県,姫路市,姫路港旅客船ターミナル,フェリー・港湾,,,,,,,"地方港湾待合。
狙い目：待合から乗船へ移る流れと、船の発着前後の人の密度を見たい。一般利用できる旅客動線から港の業務空間との境目を観察する。",http://www.kousoku-ieshima.jp/,https://www.google.com/maps/search/?api=1&query=%E5%A7%AB%E8%B7%AF%E6%B8%AF%E6%97%85%E5%AE%A2%E8%88%B9%E3%82%BF%E3%83%BC%E3%83%9F%E3%83%8A%E3%83%AB%20%E5%85%B5%E5%BA%AB%E7%9C%8C%20%E5%A7%AB%E8%B7%AF%E5%B8%82,バックルーム,,,公式サイト：http://www.kousoku-ieshima.jp/
香川県,高松市,高松港フェリー乗り場,フェリー・港湾,,,,,,,"島航路が集中する港。
狙い目：待合から乗船へ移る流れと、船の発着前後の人の密度を見たい。一般利用できる旅客動線から港の業務空間との境目を観察する。",https://www.shikokuferry.com/,https://www.google.com/maps/search/?api=1&query=%E9%AB%98%E6%9D%BE%E6%B8%AF%E3%83%95%E3%82%A7%E3%83%AA%E3%83%BC%E4%B9%97%E3%82%8A%E5%A0%B4%20%E9%A6%99%E5%B7%9D%E7%9C%8C%20%E9%AB%98%E6%9D%BE%E5%B8%82,リミナル,,,公式サイト：https://www.shikokuferry.com/
岡山県,玉野市,宇野港フェリーターミナル周辺,フェリー・港湾,,,,,,,"港湾・待合・空地が連続。
狙い目：待合から乗船へ移る流れと、船の発着前後の人の密度を見たい。一般利用できる旅客動線から港の業務空間との境目を観察する。",https://www.shodoshima-ferry.co.jp/,https://www.google.com/maps/search/?api=1&query=%E5%AE%87%E9%87%8E%E6%B8%AF%E3%83%95%E3%82%A7%E3%83%AA%E3%83%BC%E3%82%BF%E3%83%BC%E3%83%9F%E3%83%8A%E3%83%AB%E5%91%A8%E8%BE%BA%20%E5%B2%A1%E5%B1%B1%E7%9C%8C%20%E7%8E%89%E9%87%8E%E5%B8%82,リミナル,,,公式サイト：https://www.shodoshima-ferry.co.jp/
愛媛県,松山市,松山観光港ターミナル,フェリー・港湾,,,,,,,"大きな待合と海への動線。
狙い目：待合から乗船へ移る流れと、船の発着前後の人の密度を見たい。一般利用できる旅客動線から港の業務空間との境目を観察する。",https://www.kankoko.com/,https://www.google.com/maps/search/?api=1&query=%E6%9D%BE%E5%B1%B1%E8%A6%B3%E5%85%89%E6%B8%AF%E3%82%BF%E3%83%BC%E3%83%9F%E3%83%8A%E3%83%AB%20%E6%84%9B%E5%AA%9B%E7%9C%8C%20%E6%9D%BE%E5%B1%B1%E5%B8%82,リミナル,,,公式サイト：https://www.kankoko.com/
大分県,別府市,別府国際観光港フェリーターミナル,フェリー・港湾,,,,,,,"観光地の港湾ターミナル。
狙い目：待合から乗船へ移る流れと、船の発着前後の人の密度を見たい。一般利用できる旅客動線から港の業務空間との境目を観察する。",http://www.ferry-sunflower.co.jp/,https://www.google.com/maps/search/?api=1&query=%E5%88%A5%E5%BA%9C%E5%9B%BD%E9%9A%9B%E8%A6%B3%E5%85%89%E6%B8%AF%E3%83%95%E3%82%A7%E3%83%AA%E3%83%BC%E3%82%BF%E3%83%BC%E3%83%9F%E3%83%8A%E3%83%AB%20%E5%A4%A7%E5%88%86%E7%9C%8C%20%E5%88%A5%E5%BA%9C%E5%B8%82,バックルーム,,,公式サイト：http://www.ferry-sunflower.co.jp/
鹿児島県,鹿児島市,鹿児島新港フェリーターミナル,フェリー・港湾,,,,,,,"長距離航路の待合。
狙い目：待合から乗船へ移る流れと、船の発着前後の人の密度を見たい。一般利用できる旅客動線から港の業務空間との境目を観察する。",http://www.aline-ferry.com/kagoshima/access.html,https://www.google.com/maps/search/?api=1&query=%E9%B9%BF%E5%85%90%E5%B3%B6%E6%96%B0%E6%B8%AF%E3%83%95%E3%82%A7%E3%83%AA%E3%83%BC%E3%82%BF%E3%83%BC%E3%83%9F%E3%83%8A%E3%83%AB%20%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C%20%E9%B9%BF%E5%85%90%E5%B3%B6%E5%B8%82,バックルーム,,,公式サイト：http://www.aline-ferry.com/kagoshima/access.html
茨城県,小美玉市,茨城空港,空港,,,,,,,"小規模空港の大きな待合空間。
狙い目：一般区域の待合から見た建物の奥行きと、出発・到着の動線を比べたい。搭乗口などの制限区域への立入りは前提にしない。",http://www.ibaraki-airport.net/,https://www.google.com/maps/search/?api=1&query=%E8%8C%A8%E5%9F%8E%E7%A9%BA%E6%B8%AF%20%E8%8C%A8%E5%9F%8E%E7%9C%8C%20%E5%B0%8F%E7%BE%8E%E7%8E%89%E5%B8%82,リミナル,,,公式サイト：http://www.ibaraki-airport.net/
福島県,玉川村,福島空港,空港,,,,,,,"地方空港。展望・ロビーが狙い目。
狙い目：一般区域の待合から見た建物の奥行きと、出発・到着の動線を比べたい。搭乗口などの制限区域への立入りは前提にしない。",http://www.fks-ab.co.jp/,https://www.google.com/maps/search/?api=1&query=%E7%A6%8F%E5%B3%B6%E7%A9%BA%E6%B8%AF%20%E7%A6%8F%E5%B3%B6%E7%9C%8C%20%E7%8E%89%E5%B7%9D%E6%9D%91,リミナル,,,公式サイト：http://www.fks-ab.co.jp/
富山県,富山市,富山きときと空港,空港,,,,,,,"地方空港ターミナル。
狙い目：一般区域の待合から見た建物の奥行きと、出発・到着の動線を比べたい。搭乗口などの制限区域への立入りは前提にしない。",https://www.toyama-airport.co.jp/,https://www.google.com/maps/search/?api=1&query=%E5%AF%8C%E5%B1%B1%E3%81%8D%E3%81%A8%E3%81%8D%E3%81%A8%E7%A9%BA%E6%B8%AF%20%E5%AF%8C%E5%B1%B1%E7%9C%8C%20%E5%AF%8C%E5%B1%B1%E5%B8%82,リミナル,,,公式サイト：https://www.toyama-airport.co.jp/
石川県,輪島市,能登空港,空港,,,,,,,"小規模地方空港。
狙い目：一般区域の待合から見た建物の奥行きと、出発・到着の動線を比べたい。搭乗口などの制限区域への立入りは前提にしない。",http://www.noto-airport.jp/,https://www.google.com/maps/search/?api=1&query=%E8%83%BD%E7%99%BB%E7%A9%BA%E6%B8%AF%20%E7%9F%B3%E5%B7%9D%E7%9C%8C%20%E8%BC%AA%E5%B3%B6%E5%B8%82,リミナル,,,公式サイト：http://www.noto-airport.jp/
鳥取県,鳥取市,鳥取砂丘コナン空港,空港,,,,,,,"地方空港の長い待合・展望動線。
狙い目：一般区域の待合から見た建物の奥行きと、出発・到着の動線を比べたい。搭乗口などの制限区域への立入りは前提にしない。",http://www.ttj-ap-bld.co.jp/,https://www.google.com/maps/search/?api=1&query=%E9%B3%A5%E5%8F%96%E7%A0%82%E4%B8%98%E3%82%B3%E3%83%8A%E3%83%B3%E7%A9%BA%E6%B8%AF%20%E9%B3%A5%E5%8F%96%E7%9C%8C%20%E9%B3%A5%E5%8F%96%E5%B8%82,リミナル,,,公式サイト：http://www.ttj-ap-bld.co.jp/
鳥取県,境港市,米子鬼太郎空港,空港,,,,,,,"地方空港ターミナル。
狙い目：一般区域の待合から見た建物の奥行きと、出発・到着の動線を比べたい。搭乗口などの制限区域への立入りは前提にしない。",http://www.yonago-air.com/,https://www.google.com/maps/search/?api=1&query=%E7%B1%B3%E5%AD%90%E9%AC%BC%E5%A4%AA%E9%83%8E%E7%A9%BA%E6%B8%AF%20%E9%B3%A5%E5%8F%96%E7%9C%8C%20%E5%A2%83%E6%B8%AF%E5%B8%82,リミナル,,,公式サイト：http://www.yonago-air.com/
島根県,出雲市,出雲縁結び空港,空港,,,,,,,"地方空港の人工的な待合空間。
狙い目：一般区域の待合から見た建物の奥行きと、出発・到着の動線を比べたい。搭乗口などの制限区域への立入りは前提にしない。",http://www.izumo-airport.co.jp/,https://www.google.com/maps/search/?api=1&query=%E5%87%BA%E9%9B%B2%E7%B8%81%E7%B5%90%E3%81%B3%E7%A9%BA%E6%B8%AF%20%E5%B3%B6%E6%A0%B9%E7%9C%8C%20%E5%87%BA%E9%9B%B2%E5%B8%82,リミナル,,,公式サイト：http://www.izumo-airport.co.jp/
山口県,宇部市,山口宇部空港,空港,,,,,,,"地方空港・ガラス張りターミナル。
狙い目：一般区域の待合から見た建物の奥行きと、出発・到着の動線を比べたい。搭乗口などの制限区域への立入りは前提にしない。",http://www.yamaguchiube-airport.jp/,https://www.google.com/maps/search/?api=1&query=%E5%B1%B1%E5%8F%A3%E5%AE%87%E9%83%A8%E7%A9%BA%E6%B8%AF%20%E5%B1%B1%E5%8F%A3%E7%9C%8C%20%E5%AE%87%E9%83%A8%E5%B8%82,リミナル,,,公式サイト：http://www.yamaguchiube-airport.jp/
福岡県,北九州市小倉南区,北九州空港,空港,,,,,,,"人工島空港。夜間が強い。
狙い目：一般区域の待合から見た建物の奥行きと、出発・到着の動線を比べたい。搭乗口などの制限区域への立入りは前提にしない。",http://www.kitakyu-air.jp/,https://www.google.com/maps/search/?api=1&query=%E5%8C%97%E4%B9%9D%E5%B7%9E%E7%A9%BA%E6%B8%AF%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E5%B0%8F%E5%80%89%E5%8D%97%E5%8C%BA,リミナル,,,公式サイト：http://www.kitakyu-air.jp/
佐賀県,佐賀市,佐賀空港,空港,,,,,,,"平野の中の小規模空港。
狙い目：一般区域の待合から見た建物の奥行きと、出発・到着の動線を比べたい。搭乗口などの制限区域への立入りは前提にしない。",http://saga-ab.jp/,https://www.google.com/maps/search/?api=1&query=%E4%BD%90%E8%B3%80%E7%A9%BA%E6%B8%AF%20%E4%BD%90%E8%B3%80%E7%9C%8C%20%E4%BD%90%E8%B3%80%E5%B8%82,リミナル,,,公式サイト：http://saga-ab.jp/
千葉県,千葉市中央区,千葉ポートタワー,展望塔・山頂施設,,,,,,,"1980年代タワー。展望階・エレベーターホール。
狙い目：地上から展望部へ移る経路と、上から街を見たときの建物の大きさの違いが狙い目。眺望と展望施設そのものを合わせて見る。",https://chiba-porttower.com/,https://www.google.com/maps/search/?api=1&query=%E5%8D%83%E8%91%89%E3%83%9D%E3%83%BC%E3%83%88%E3%82%BF%E3%83%AF%E3%83%BC%20%E5%8D%83%E8%91%89%E7%9C%8C%20%E5%8D%83%E8%91%89%E5%B8%82%E4%B8%AD%E5%A4%AE%E5%8C%BA,ドリームコア,,,公式サイト：https://chiba-porttower.com/
鳥取県,境港市,夢みなとタワー,展望塔・山頂施設,,,,,,,"港湾博覧会系の展望塔。
狙い目：地上から展望部へ移る経路と、上から街を見たときの建物の大きさの違いが狙い目。眺望と展望施設そのものを合わせて見る。",https://www.yumeminatotower.gr.jp/,https://www.google.com/maps/search/?api=1&query=%E5%A4%A2%E3%81%BF%E3%81%AA%E3%81%A8%E3%82%BF%E3%83%AF%E3%83%BC%20%E9%B3%A5%E5%8F%96%E7%9C%8C%20%E5%A2%83%E6%B8%AF%E5%B8%82,ドリームコア,,,公式サイト：https://www.yumeminatotower.gr.jp/
山口県,下関市,海峡ゆめタワー,展望塔・山頂施設,,,,,,,"1990年代の未来的展望塔。
狙い目：地上から展望部へ移る経路と、上から街を見たときの建物の大きさの違いが狙い目。眺望と展望施設そのものを合わせて見る。",http://www.yumetower.jp/,https://www.google.com/maps/search/?api=1&query=%E6%B5%B7%E5%B3%A1%E3%82%86%E3%82%81%E3%82%BF%E3%83%AF%E3%83%BC%20%E5%B1%B1%E5%8F%A3%E7%9C%8C%20%E4%B8%8B%E9%96%A2%E5%B8%82,ドリームコア,,,公式サイト：http://www.yumetower.jp/
富山県,小矢部市,クロスランドタワー,展望塔・山頂施設,,,,,,,"地方都市の巨大展望塔。
狙い目：地上から展望部へ移る経路と、上から街を見たときの建物の大きさの違いが狙い目。眺望と展望施設そのものを合わせて見る。",https://www.cross-oyabe.jp/,https://www.google.com/maps/search/?api=1&query=%E3%82%AF%E3%83%AD%E3%82%B9%E3%83%A9%E3%83%B3%E3%83%89%E3%82%BF%E3%83%AF%E3%83%BC%20%E5%AF%8C%E5%B1%B1%E7%9C%8C%20%E5%B0%8F%E7%9F%A2%E9%83%A8%E5%B8%82,ドリームコア,,,公式サイト：https://www.cross-oyabe.jp/
愛知県,名古屋市千種区,東山スカイタワー,展望塔・山頂施設,,,,,,,"1980年代末の展望塔。
狙い目：地上から展望部へ移る経路と、上から街を見たときの建物の大きさの違いが狙い目。眺望と展望施設そのものを合わせて見る。",http://www.higashiyamaskytower.jp/,https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E5%B1%B1%E3%82%B9%E3%82%AB%E3%82%A4%E3%82%BF%E3%83%AF%E3%83%BC%20%E6%84%9B%E7%9F%A5%E7%9C%8C%20%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%E5%8D%83%E7%A8%AE%E5%8C%BA,ドリームコア,,,公式サイト：http://www.higashiyamaskytower.jp/
茨城県,水戸市,水戸芸術館タワー,展望塔・山頂施設,,,,,,,"幾何学的な塔と公共文化施設。
狙い目：地上から展望部へ移る経路と、上から街を見たときの建物の大きさの違いが狙い目。眺望と展望施設そのものを合わせて見る。",http://www.arttowermito.or.jp/,https://www.google.com/maps/search/?api=1&query=%E6%B0%B4%E6%88%B8%E8%8A%B8%E8%A1%93%E9%A4%A8%E3%82%BF%E3%83%AF%E3%83%BC%20%E8%8C%A8%E5%9F%8E%E7%9C%8C%20%E6%B0%B4%E6%88%B8%E5%B8%82,ドリームコア,,,公式サイト：http://www.arttowermito.or.jp/
北海道,函館市,五稜郭タワー,展望塔・山頂施設,,,,,,,"展望施設として大型。
狙い目：地上から展望部へ移る経路と、上から街を見たときの建物の大きさの違いが狙い目。眺望と展望施設そのものを合わせて見る。",https://www.goryokaku-tower.co.jp/,https://www.google.com/maps/search/?api=1&query=%E4%BA%94%E7%A8%9C%E9%83%AD%E3%82%BF%E3%83%AF%E3%83%BC%20%E5%8C%97%E6%B5%B7%E9%81%93%20%E5%87%BD%E9%A4%A8%E5%B8%82,リミナル,,,公式サイト：https://www.goryokaku-tower.co.jp/
北海道,札幌市南区,札幌もいわ山 山頂駅,展望塔・山頂施設,,,,,,,"ロープウェイ＋山頂施設。悪天候時も面白い。
狙い目：乗り物を降りた場所から屋外へ移る切り替わりに注目。山の景観と人工的な駅・待合の組み合わせを見る。",https://mt-moiwa.jp/,https://www.google.com/maps/search/?api=1&query=%E6%9C%AD%E5%B9%8C%E3%82%82%E3%81%84%E3%82%8F%E5%B1%B1%20%E5%B1%B1%E9%A0%82%E9%A7%85%20%E5%8C%97%E6%B5%B7%E9%81%93%20%E6%9C%AD%E5%B9%8C%E5%B8%82%E5%8D%97%E5%8C%BA,ドリームコア,,,公式サイト：https://mt-moiwa.jp/
北海道,函館市,函館山ロープウェイ 山頂駅,展望塔・山頂施設,,,,,,,"巨大山頂待合・展望施設。
狙い目：乗り物を降りた場所から屋外へ移る切り替わりに注目。山の景観と人工的な駅・待合の組み合わせを見る。",http://334.co.jp/,https://www.google.com/maps/search/?api=1&query=%E5%87%BD%E9%A4%A8%E5%B1%B1%E3%83%AD%E3%83%BC%E3%83%97%E3%82%A6%E3%82%A7%E3%82%A4%20%E5%B1%B1%E9%A0%82%E9%A7%85%20%E5%8C%97%E6%B5%B7%E9%81%93%20%E5%87%BD%E9%A4%A8%E5%B8%82,リミナル,,,公式サイト：http://334.co.jp/
青森県,青森市,八甲田ロープウェー 山頂公園駅,展望塔・山頂施設,,,,,,,"山頂駅という移行空間。
狙い目：乗り物を降りた場所から屋外へ移る切り替わりに注目。山の景観と人工的な駅・待合の組み合わせを見る。",https://hakkoda-ropeway.jp/,https://www.google.com/maps/search/?api=1&query=%E5%85%AB%E7%94%B2%E7%94%B0%E3%83%AD%E3%83%BC%E3%83%97%E3%82%A6%E3%82%A7%E3%83%BC%20%E5%B1%B1%E9%A0%82%E5%85%AC%E5%9C%92%E9%A7%85%20%E9%9D%92%E6%A3%AE%E7%9C%8C%20%E9%9D%92%E6%A3%AE%E5%B8%82,リミナル,,,公式サイト：https://hakkoda-ropeway.jp/
茨城県,つくば市,筑波山ロープウェイ 女体山駅,展望塔・山頂施設,,,,,,,"山上交通施設。
狙い目：乗り物を降りた場所から屋外へ移る切り替わりに注目。山の景観と人工的な駅・待合の組み合わせを見る。",http://www.mt-tsukuba.com/?page_id,https://www.google.com/maps/search/?api=1&query=%E7%AD%91%E6%B3%A2%E5%B1%B1%E3%83%AD%E3%83%BC%E3%83%97%E3%82%A6%E3%82%A7%E3%82%A4%20%E5%A5%B3%E4%BD%93%E5%B1%B1%E9%A7%85%20%E8%8C%A8%E5%9F%8E%E7%9C%8C%20%E3%81%A4%E3%81%8F%E3%81%B0%E5%B8%82,リミナル,,,公式サイト：http://www.mt-tsukuba.com/?page_id
神奈川県,箱根町,箱根駒ヶ岳ロープウェー 山頂駅,展望塔・山頂施設,,,,,,,"山頂駅と巨大空間。
狙い目：乗り物を降りた場所から屋外へ移る切り替わりに注目。山の景観と人工的な駅・待合の組み合わせを見る。",http://www.princehotels.co.jp/amuse/hakone-en/ropeway/,https://www.google.com/maps/search/?api=1&query=%E7%AE%B1%E6%A0%B9%E9%A7%92%E3%83%B6%E5%B2%B3%E3%83%AD%E3%83%BC%E3%83%97%E3%82%A6%E3%82%A7%E3%83%BC%20%E5%B1%B1%E9%A0%82%E9%A7%85%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%20%E7%AE%B1%E6%A0%B9%E7%94%BA,ドリームコア,,,公式サイト：http://www.princehotels.co.jp/amuse/hakone-en/ropeway/
静岡県,伊豆の国市,伊豆パノラマパーク 山頂施設,展望塔・山頂施設,,,,,,,"ロープウェイ山頂の人工的レジャー空間。
狙い目：乗り物を降りた場所から屋外へ移る切り替わりに注目。山の景観と人工的な駅・待合の組み合わせを見る。",https://www.panoramapark.co.jp/,https://www.google.com/maps/search/?api=1&query=%E4%BC%8A%E8%B1%86%E3%83%91%E3%83%8E%E3%83%A9%E3%83%9E%E3%83%91%E3%83%BC%E3%82%AF%20%E5%B1%B1%E9%A0%82%E6%96%BD%E8%A8%AD%20%E9%9D%99%E5%B2%A1%E7%9C%8C%20%E4%BC%8A%E8%B1%86%E3%81%AE%E5%9B%BD%E5%B8%82,ドリームコア,,,公式サイト：https://www.panoramapark.co.jp/
静岡県,静岡市清水区,日本平ロープウェイ 日本平駅,展望塔・山頂施設,,,,,,,"観光ロープウェイ待合。
狙い目：乗り物を降りた場所から屋外へ移る切り替わりに注目。山の景観と人工的な駅・待合の組み合わせを見る。",https://ropeway.shizutetsu.co.jp/,https://www.google.com/maps/search/?api=1&query=%E6%97%A5%E6%9C%AC%E5%B9%B3%E3%83%AD%E3%83%BC%E3%83%97%E3%82%A6%E3%82%A7%E3%82%A4%20%E6%97%A5%E6%9C%AC%E5%B9%B3%E9%A7%85%20%E9%9D%99%E5%B2%A1%E7%9C%8C%20%E9%9D%99%E5%B2%A1%E5%B8%82%E6%B8%85%E6%B0%B4%E5%8C%BA,リミナル,,,公式サイト：https://ropeway.shizutetsu.co.jp/
