都道府県,市区町村,店舗名・施設名,分類,関連リンク1タイトル,関連リンク1URL,関連リンク2タイトル,関連リンク2URL,関連リンク3タイトル,関連リンク3URL,説明・狙い目,公式サイト,Googleマップ,雰囲気,公式検索,地図検索名,参照
滋賀県,大津市,アクア琵琶,インフラ・PR館,〈大津市〉入館料無料！体験しながら学ぶ水のめぐみ館アクア琵琶に行って来ました♪ - 滋賀のママがイベント・育児・遊び・学びを発信 | シガマンマ｜ピースマム,https://news.p-mom.net/2019/06/09/%E3%80%88%E5%A4%A7%E6%B4%A5%E5%B8%82%E3%80%89%E5%85%A5%E9%A4%A8%E6%96%99%E7%84%A1%E6%96%99%EF%BC%81%E4%BD%93%E9%A8%93%E3%81%97%E3%81%AA%E3%81%8C%E3%82%89%E5%AD%A6%E3%81%B6%E6%B0%B4%E3%81%AE%E3%82%81/,,,,,"琵琶湖・治水系展示。
狙い目：水の流れと設備の役割を対応させて読む。地形と都市の暮らしをつなぐ展示の構成に注目。",https://www.kkr.mlit.go.jp/biwako/aquabiwa/,https://www.google.com/maps/search/?api=1&query=%E3%82%A2%E3%82%AF%E3%82%A2%E7%90%B5%E7%90%B6%20%E6%BB%8B%E8%B3%80%E7%9C%8C%20%E5%A4%A7%E6%B4%A5%E5%B8%82,バックルーム,,,公式サイト：https://www.kkr.mlit.go.jp/biwako/aquabiwa/
滋賀県,草津市,琵琶湖博物館,インフラ・PR館,『琵琶湖博物館』に行って、琵琶湖の世界を歩いてきた｜結城 弘 / 小説家・ライター,https://note.com/hirosuke07/n/n4b1f6a49b969,,,,,"巨大公共博物館。水環境展示。
狙い目：水の流れと設備の役割を対応させて読む。地形と都市の暮らしをつなぐ展示の構成に注目。",https://www.biwahaku.jp/,https://www.google.com/maps/search/?api=1&query=%E7%90%B5%E7%90%B6%E6%B9%96%E5%8D%9A%E7%89%A9%E9%A4%A8%20%E6%BB%8B%E8%B3%80%E7%9C%8C%20%E8%8D%89%E6%B4%A5%E5%B8%82,リミナル,,,公式サイト：https://www.biwahaku.jp/
大阪府,大阪市此花区,大阪市下水道科学館,インフラ・PR館,下水道の仕組みはどうなっている？便器型展示や体感マシンが楽しい大阪下水道科学館に行ってみた | LIFULL HOME'S PRESS,https://www.homes.co.jp/cont/press/reform/reform_00466/,,,,,"下水道PR施設。
狙い目：処理の順序と設備の配置を結び付けて見る。見学用の解説と、実際に水やごみが流れる経路の対応が狙い目。",https://www.osaka-ssm.jp/,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E9%98%AA%E5%B8%82%E4%B8%8B%E6%B0%B4%E9%81%93%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E5%A4%A7%E9%98%AA%E5%BA%9C%20%E5%A4%A7%E9%98%AA%E5%B8%82%E6%AD%A4%E8%8A%B1%E5%8C%BA,ドリームコア,,,公式サイト：https://www.osaka-ssm.jp/
大阪府,大阪市東淀川区,大阪市水道記念館,インフラ・PR館,大阪市水道局の水道記念館で水道について学ぶ,https://hiratake.dev/blog/20230923/,,,,,"旧配水ポンプ場建築。公開状況は事前確認。
狙い目：ポンプを扱うための建物・設備の大きさを、公開範囲から観察したい。現役の設備と保存された施設を区別して見る。",https://suido-kinenkan.jp/,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E9%98%AA%E5%B8%82%E6%B0%B4%E9%81%93%E8%A8%98%E5%BF%B5%E9%A4%A8%20%E5%A4%A7%E9%98%AA%E5%BA%9C%20%E5%A4%A7%E9%98%AA%E5%B8%82%E6%9D%B1%E6%B7%80%E5%B7%9D%E5%8C%BA,リミナル,,,公式サイト：https://suido-kinenkan.jp/
兵庫県,神戸市兵庫区,神戸市水の科学博物館,インフラ・PR館,神戸市水の科学博物館 | hoyusoのブログ,https://ameblo.jp/hoyuso/entry-12531861078.html,,,,,"水道施設系の歴史建築。公開状況は確認。
狙い目：水の流れと設備の役割を対応させて読む。地形と都市の暮らしをつなぐ展示の構成に注目。",,https://www.google.com/maps/search/?api=1&query=%E7%A5%9E%E6%88%B8%E5%B8%82%E6%B0%B4%E3%81%AE%E7%A7%91%E5%AD%A6%E5%8D%9A%E7%89%A9%E9%A4%A8%20%E5%85%B5%E5%BA%AB%E7%9C%8C%20%E7%A5%9E%E6%88%B8%E5%B8%82%E5%85%B5%E5%BA%AB%E5%8C%BA,リミナル,,,
兵庫県,神戸市垂水区,明石海峡大橋 ブリッジワールド周辺施設,インフラ・PR館,明石海峡大橋塔頂体験ブリッジワールドに参加してみた｜けろもぐ,https://note.com/keromogu_tayori/n/n888c37237741,,,,,"巨大橋梁インフラ見学。
狙い目：橋の構造と渡るための経路を結び付けて見る。実物の大きさを説明展示と対比したい。",https://www.jb-honshi.co.jp/bridgeworld/index.html,https://www.google.com/maps/search/?api=1&query=%E6%98%8E%E7%9F%B3%E6%B5%B7%E5%B3%A1%E5%A4%A7%E6%A9%8B%20%E3%83%96%E3%83%AA%E3%83%83%E3%82%B8%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89%E5%91%A8%E8%BE%BA%E6%96%BD%E8%A8%AD%20%E5%85%B5%E5%BA%AB%E7%9C%8C%20%E7%A5%9E%E6%88%B8%E5%B8%82%E5%9E%82%E6%B0%B4%E5%8C%BA,バックルーム,,,公式サイト：https://www.jb-honshi.co.jp/bridgeworld/index.html
兵庫県,神戸市垂水区,本州四国連絡高速道路 橋の科学館,インフラ・PR館,「橋の科学館」を見学 | 趣味は‘散財’！ - 楽天ブログ,https://plaza.rakuten.co.jp/kenji07/diary/201305250000/,,,,,"橋梁PR館。
狙い目：橋の構造と渡るための経路を結び付けて見る。実物の大きさを説明展示と対比したい。",https://www.hashinokagakukan.jp/,https://www.google.com/maps/search/?api=1&query=%E6%9C%AC%E5%B7%9E%E5%9B%9B%E5%9B%BD%E9%80%A3%E7%B5%A1%E9%AB%98%E9%80%9F%E9%81%93%E8%B7%AF%20%E6%A9%8B%E3%81%AE%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E5%85%B5%E5%BA%AB%E7%9C%8C%20%E7%A5%9E%E6%88%B8%E5%B8%82%E5%9E%82%E6%B0%B4%E5%8C%BA,リミナル,,,公式サイト：https://www.hashinokagakukan.jp/
徳島県,鳴門市,大鳴門橋架橋記念館エディ,インフラ・PR館,大鳴門橋架橋記念館エディ　 - sogensyookuのブログ,https://sogensyooku.hatenablog.com/entry/2025/04/01/222310,,,,,"巨大橋と渦潮の展示施設。
狙い目：橋の構造と渡るための経路を結び付けて見る。実物の大きさを説明展示と対比したい。",https://www.uzunomichi.jp/usage-guide-eddy/,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E9%B3%B4%E9%96%80%E6%A9%8B%E6%9E%B6%E6%A9%8B%E8%A8%98%E5%BF%B5%E9%A4%A8%E3%82%A8%E3%83%87%E3%82%A3%20%E5%BE%B3%E5%B3%B6%E7%9C%8C%20%E9%B3%B4%E9%96%80%E5%B8%82,ドリームコア,,,公式サイト：https://www.uzunomichi.jp/usage-guide-eddy/
福岡県,北九州市門司区,海峡ドラマシップ,インフラ・PR館,福岡出張　～門司港レトロ　関門海峡ミュージアム～ - Girl's Be Ambitious,https://girlsbe-ambitious.hatenablog.com/entry/2026/02/19/020000,,,,,"巨大屋内展示＋港湾。
狙い目：港の屋外景観と館内の説明展示を見比べる。大きな港湾機能を室内でどう伝えるかが対象。",,https://www.google.com/maps/search/?api=1&query=%E6%B5%B7%E5%B3%A1%E3%83%89%E3%83%A9%E3%83%9E%E3%82%B7%E3%83%83%E3%83%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E9%96%80%E5%8F%B8%E5%8C%BA,ドリームコア,,,
福岡県,北九州市門司区,関門海峡ミュージアム,インフラ・PR館,福岡出張　～門司港レトロ　関門海峡ミュージアム～ - Girl's Be Ambitious,https://girlsbe-ambitious.hatenablog.com/entry/2026/02/19/020000,,,,,"港湾展示と大規模吹き抜け。
狙い目：見上げる位置と離れて眺める位置を変え、空間の高さと通路の関係を比べたい。",https://mojiko-retoro9.jp/spot/kanmon_kaikyo_museum/,https://www.google.com/maps/search/?api=1&query=%E9%96%A2%E9%96%80%E6%B5%B7%E5%B3%A1%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%B8%E3%82%A2%E3%83%A0%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E9%96%80%E5%8F%B8%E5%8C%BA,ドリームコア,,,公式サイト：https://mojiko-retoro9.jp/spot/kanmon_kaikyo_museum/
山口県,下関市,関門トンネル人道,インフラ・PR館,関門トンネルの人道へ（門司～下関） | 大歩 悠（おおぶ ゆう）ブログ《悠歩路私記》,https://ameblo.jp/yusa-09/entry-12702052197.html,,,,,"海底を歩く長い人道トンネル。
狙い目：地上から地下へ進む際の光と見通しの変化を見たい。通路の奥行きと地上の景観を対比する。",,https://www.google.com/maps/search/?api=1&query=%E9%96%A2%E9%96%80%E3%83%88%E3%83%B3%E3%83%8D%E3%83%AB%E4%BA%BA%E9%81%93%20%E5%B1%B1%E5%8F%A3%E7%9C%8C%20%E4%B8%8B%E9%96%A2%E5%B8%82,バックルーム,,,
青森県,外ヶ浜町,青函トンネル記念館,インフラ・PR館,青函トンネル記念館に行ってきました｜ちえのわ,https://note.com/nowatown/n/n7bd537a9df0d,,,,,"トンネル展示＋地下体験坑道。
狙い目：地上から地下へ進む際の光と見通しの変化を見たい。通路の奥行きと地上の景観を対比する。",http://seikan-tunnel-museum.jp/index.html,https://www.google.com/maps/search/?api=1&query=%E9%9D%92%E5%87%BD%E3%83%88%E3%83%B3%E3%83%8D%E3%83%AB%E8%A8%98%E5%BF%B5%E9%A4%A8%20%E9%9D%92%E6%A3%AE%E7%9C%8C%20%E5%A4%96%E3%83%B6%E6%B5%9C%E7%94%BA,バックルーム,,,公式サイト：http://seikan-tunnel-museum.jp/index.html
富山県,立山町,黒部ダム 展示・トンネル動線,インフラ・PR館,世紀の大事業「黒部ダム」と、関電トンネル電気バス〖立山・黒部乗り物の旅⑩ 最終回〗 | 湘南軽便鉄道のブログ,https://ameblo.jp/kenichi-0801/entry-12869291000.html,,,,,"巨大ダムと地下通路。
狙い目：地上から地下へ進む際の光と見通しの変化を見たい。通路の奥行きと地上の景観を対比する。",http://www.kurobe-dam.com/,https://www.google.com/maps/search/?api=1&query=%E9%BB%92%E9%83%A8%E3%83%80%E3%83%A0%20%E5%B1%95%E7%A4%BA%E3%83%BB%E3%83%88%E3%83%B3%E3%83%8D%E3%83%AB%E5%8B%95%E7%B7%9A%20%E5%AF%8C%E5%B1%B1%E7%9C%8C%20%E7%AB%8B%E5%B1%B1%E7%94%BA,バックルーム,,,公式サイト：http://www.kurobe-dam.com/
富山県,立山町,立山カルデラ砂防博物館,インフラ・PR館,大自然と人の「攻防と共存」の歴史！立山カルデラ砂防博物館に行ってみた｜Tadayoshi Kasai,https://note.com/tadayoshi85/n/n1c69d5f5042f,,,,,"砂防・山岳インフラ展示。
狙い目：地形の説明と災害・噴火の記録を照合する。目の前の地形を時間の経過とともに読む展示が狙い目。",http://www.tatecal.or.jp/tatecal/index.html,https://www.google.com/maps/search/?api=1&query=%E7%AB%8B%E5%B1%B1%E3%82%AB%E3%83%AB%E3%83%87%E3%83%A9%E7%A0%82%E9%98%B2%E5%8D%9A%E7%89%A9%E9%A4%A8%20%E5%AF%8C%E5%B1%B1%E7%9C%8C%20%E7%AB%8B%E5%B1%B1%E7%94%BA,リミナル,,,公式サイト：http://www.tatecal.or.jp/tatecal/index.html
静岡県,浜松市天竜区,佐久間電力館,インフラ・PR館,佐久間電力館〖2019年9月16日〗 | Subaru6の休日お出かけ記録,https://ameblo.jp/subaru6ss/entry-12528980301.html,,,,,"ダム横の電力PR館。
狙い目：発電の仕組みと地域に置かれた設備の関係を読む。大規模な技術を来館者向けにどう説明するかが対象。",https://www.jpower.co.jp/learn/facilities/sakuma.html,https://www.google.com/maps/search/?api=1&query=%E4%BD%90%E4%B9%85%E9%96%93%E9%9B%BB%E5%8A%9B%E9%A4%A8%20%E9%9D%99%E5%B2%A1%E7%9C%8C%20%E6%B5%9C%E6%9D%BE%E5%B8%82%E5%A4%A9%E7%AB%9C%E5%8C%BA,リミナル,,,公式サイト：https://www.jpower.co.jp/learn/facilities/sakuma.html
静岡県,御前崎市,浜岡原子力館,インフラ・PR館,浜岡原子力館へ行ってきた | 散歩の思考,https://swingbooks.jp/2012/08/27/hamaoka/,,,,,"巨大エネルギーPR施設。
狙い目：発電の仕組みと地域に置かれた設備の関係を読む。大規模な技術を来館者向けにどう説明するかが対象。",http://www.chuden.co.jp/hamaoka-pr/,https://www.google.com/maps/search/?api=1&query=%E6%B5%9C%E5%B2%A1%E5%8E%9F%E5%AD%90%E5%8A%9B%E9%A4%A8%20%E9%9D%99%E5%B2%A1%E7%9C%8C%20%E5%BE%A1%E5%89%8D%E5%B4%8E%E5%B8%82,ドリームコア,,,公式サイト：http://www.chuden.co.jp/hamaoka-pr/
佐賀県,玄海町,玄海エネルギーパーク,インフラ・PR館,玄海エネルギーパーク | ぽよんのブログ　次はどこ行こう,https://ameblo.jp/pepe1283/entry-12862115037.html,,,,,"地方の巨大エネルギーPR施設。
狙い目：発電の仕組みと地域に置かれた設備の関係を読む。大規模な技術を来館者向けにどう説明するかが対象。",http://www.kyuden.co.jp/life_pavilion_enepark_index.html,https://www.google.com/maps/search/?api=1&query=%E7%8E%84%E6%B5%B7%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%91%E3%83%BC%E3%82%AF%20%E4%BD%90%E8%B3%80%E7%9C%8C%20%E7%8E%84%E6%B5%B7%E7%94%BA,ドリームコア,,,公式サイト：http://www.kyuden.co.jp/life_pavilion_enepark_index.html
鹿児島県,薩摩川内市,川内原子力発電所展示館,インフラ・PR館,『川内原子力発電所展示館』に行ってきました(前編) - （´・ω・`）まったりいこうぜ,https://souki.hatenadiary.jp/entry/ar1042208,,,,,"原子力PR館。
狙い目：発電の仕組みと地域に置かれた設備の関係を読む。大規模な技術を来館者向けにどう説明するかが対象。",http://www.kyuden.co.jp/life_pavilion_sendai_index.html,https://www.google.com/maps/search/?api=1&query=%E5%B7%9D%E5%86%85%E5%8E%9F%E5%AD%90%E5%8A%9B%E7%99%BA%E9%9B%BB%E6%89%80%E5%B1%95%E7%A4%BA%E9%A4%A8%20%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C%20%E8%96%A9%E6%91%A9%E5%B7%9D%E5%86%85%E5%B8%82,ドリームコア,,,公式サイト：http://www.kyuden.co.jp/life_pavilion_sendai_index.html
愛媛県,伊方町,四国電力 伊方ビジターズハウス,インフラ・PR館,道の駅めぐりパート５１３-２　伊方きらら館　展望台から伊方ビジターハウスへ | ホロちゃんのパパの道の駅めぐり,https://ameblo.jp/horo-3115/entry-12624425446.html,,,,,"半島の電力PR施設。
狙い目：発電の仕組みと地域に置かれた設備の関係を読む。大規模な技術を来館者向けにどう説明するかが対象。",https://www.yonden.co.jp/energy/atom/tour/ikata_visitorshouse.html,https://www.google.com/maps/search/?api=1&query=%E5%9B%9B%E5%9B%BD%E9%9B%BB%E5%8A%9B%20%E4%BC%8A%E6%96%B9%E3%83%93%E3%82%B8%E3%82%BF%E3%83%BC%E3%82%BA%E3%83%8F%E3%82%A6%E3%82%B9%20%E6%84%9B%E5%AA%9B%E7%9C%8C%20%E4%BC%8A%E6%96%B9%E7%94%BA,リミナル,,,公式サイト：https://www.yonden.co.jp/energy/atom/tour/ikata_visitorshouse.html
新潟県,魚沼市,J-POWER 電源開発 奥只見電力館,インフラ・PR館,奥只見ドライブ　奥只見電力館(新潟県魚沼市) | シンカの進化,https://ameblo.jp/siokaradaisuki/entry-12686250448.html,,,,,"山奥のダム・電力展示。
狙い目：発電の仕組みと地域に置かれた設備の関係を読む。大規模な技術を来館者向けにどう説明するかが対象。",,https://www.google.com/maps/search/?api=1&query=J-POWER%20%E9%9B%BB%E6%BA%90%E9%96%8B%E7%99%BA%20%E5%A5%A5%E5%8F%AA%E8%A6%8B%E9%9B%BB%E5%8A%9B%E9%A4%A8%20%E6%96%B0%E6%BD%9F%E7%9C%8C%20%E9%AD%9A%E6%B2%BC%E5%B8%82,リミナル,,,
千葉県,柏市,千葉大学環境健康フィールド科学センター,研究・植物施設,「千葉大学 柏の葉キャンパス」構内の通り抜け通路を散策してきた : 柏の葉サイクルライフ,https://kashiwanoha-cycle-life.blog.jp/archives/51840479.html,,,,,"大学の研究・栽培施設としての雰囲気が中心。
狙い目：植物の分類や生育環境の説明と、育てる区画の関係を見る。自然を施設内で管理して見せる構成が対象。",http://www.fc.chiba-u.jp/,https://www.google.com/maps/search/?api=1&query=%E5%8D%83%E8%91%89%E5%A4%A7%E5%AD%A6%E7%92%B0%E5%A2%83%E5%81%A5%E5%BA%B7%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%E3%83%89%E7%A7%91%E5%AD%A6%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20%E6%9F%8F%E5%B8%82%20%E5%8D%83%E8%91%89%E7%9C%8C%20%E6%97%A5%E6%9C%AC,植物園・温室,,,公式サイト：http://www.fc.chiba-u.jp/
北海道,札幌市,札幌市青少年科学館,科学館,〖札幌市青少年科学館〗４歳の子供も楽しめる！プラネタリウムに大喜び！｜COCOAブログ,https://cocoa0149-blog.com/sapporo-sciencecenter/,,,,,"身近な物理現象と体験型科学展示を扱う。
狙い目：体験装置を操作する前後で現象がどう変わるかを見たい。仕組みを説明する表示と装置の配置を合わせて観察する。",https://www.ssc.slp.or.jp/,https://www.google.com/maps/search/?api=1&query=%E6%9C%AD%E5%B9%8C%E5%B8%82%E9%9D%92%E5%B0%91%E5%B9%B4%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E5%8C%97%E6%B5%B7%E9%81%93%20%E6%9C%AD%E5%B9%8C%E5%B8%82,科学系施設,,,公式サイト：https://www.ssc.slp.or.jp/
北海道,旭川市,旭川市科学館 サイパル,科学館,旭川市科学館サイパル - ふうと旅行とたべあるく。,https://fuand.hatenablog.com/entry/2025/09/13/213142,,,,,"身近な物理現象と体験型科学展示を扱う。
狙い目：体験装置を操作する前後で現象がどう変わるかを見たい。仕組みを説明する表示と装置の配置を合わせて観察する。",http://www.city.asahikawa.hokkaido.jp/science/,https://www.google.com/maps/search/?api=1&query=%E6%97%AD%E5%B7%9D%E5%B8%82%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E3%82%B5%E3%82%A4%E3%83%91%E3%83%AB%20%E5%8C%97%E6%B5%B7%E9%81%93%20%E6%97%AD%E5%B7%9D%E5%B8%82,科学系施設,,,公式サイト：http://www.city.asahikawa.hokkaido.jp/science/
