都道府県,市区町村,店舗名・施設名,分類,関連リンク1タイトル,関連リンク1URL,関連リンク2タイトル,関連リンク2URL,関連リンク3タイトル,関連リンク3URL,説明・狙い目,公式サイト,Googleマップ,雰囲気,公式検索,地図検索名,参照
愛知県,一宮市,一宮地域文化広場 プラネタリウム館,天文,古き良き・・・？：一宮地域文化広場　プラネタリウム館（愛知） | ZEL's：プラネタリウムと科学施設を見に行こう,https://ameblo.jp/keith18/entry-12742643164.html,,,,,月曜日休館。9:00〜12:30。,https://www.hamada-sports.com/ichinomiya_chiikibunka/ichi?tab,https://www.google.com/maps/search/?api=1&query=%E4%B8%80%E5%AE%AE%E5%9C%B0%E5%9F%9F%E6%96%87%E5%8C%96%E5%BA%83%E5%A0%B4%20%E3%83%97%E3%83%A9%E3%83%8D%E3%82%BF%E3%83%AA%E3%82%A6%E3%83%A0%E9%A4%A8%20%E6%84%9B%E7%9F%A5%E7%9C%8C%20%E4%B8%80%E5%AE%AE%E5%B8%82,科学系施設,,,公式サイト：https://www.hamada-sports.com/ichinomiya_chiikibunka/ichi?tab
京都府,京都市,京都産業大学神山天文台,天文,,,,,,,,https://www.kyoto-su.ac.jp/observatory/,https://www.google.com/maps/search/?api=1&query=%E4%BA%AC%E9%83%BD%E7%94%A3%E6%A5%AD%E5%A4%A7%E5%AD%A6%E7%A5%9E%E5%B1%B1%E5%A4%A9%E6%96%87%E5%8F%B0%20%E4%BA%AC%E9%83%BD%E5%BA%9C%20%E4%BA%AC%E9%83%BD%E5%B8%82,科学系施設,,,公式サイト：https://www.kyoto-su.ac.jp/observatory/
大阪府,富田林市,すばるホール プラネタリウム,天文,すばるホールプラネタリウム/スターリーテイルズ（大阪府富田林市） | ○○日記,https://ameblo.jp/mahina/entry-11116449263.html,,,,,,http://subaruhall.org/,https://www.google.com/maps/search/?api=1&query=%E3%81%99%E3%81%B0%E3%82%8B%E3%83%9B%E3%83%BC%E3%83%AB%20%E3%83%97%E3%83%A9%E3%83%8D%E3%82%BF%E3%83%AA%E3%82%A6%E3%83%A0%20%E5%A4%A7%E9%98%AA%E5%BA%9C%20%E5%AF%8C%E7%94%B0%E6%9E%97%E5%B8%82,科学系施設,,,公式サイト：http://subaruhall.org/
兵庫県,明石市,明石市立天文科学館,天文,大人11人、子ども0人。明石市立天文科学館で楽しく大人の社会科見学⭐️｜Shoco,https://note.com/shocolog_2026/n/nafe407da8aa3,,,,,,https://www.am12.jp/,https://www.google.com/maps/search/?api=1&query=%E6%98%8E%E7%9F%B3%E5%B8%82%E7%AB%8B%E5%A4%A9%E6%96%87%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E5%85%B5%E5%BA%AB%E7%9C%8C%20%E6%98%8E%E7%9F%B3%E5%B8%82,科学系施設,,,公式サイト：https://www.am12.jp/
鳥取県,鳥取市,鳥取市さじアストロパーク,天文,天文台を独り占め！鳥取市さじアストロパーク「星のコテージ」に宿泊 | ワーママゆきゃのすまいるブログ,https://hanamarusmileblog.com/saji2022/,,,,,,https://www.city.tottori.lg.jp/www/contents/1425466200201/,https://www.google.com/maps/search/?api=1&query=%E9%B3%A5%E5%8F%96%E5%B8%82%E3%81%95%E3%81%98%E3%82%A2%E3%82%B9%E3%83%88%E3%83%AD%E3%83%91%E3%83%BC%E3%82%AF%20%E9%B3%A5%E5%8F%96%E7%9C%8C%20%E9%B3%A5%E5%8F%96%E5%B8%82,科学系施設,,,公式サイト：https://www.city.tottori.lg.jp/www/contents/1425466200201/
鳥取県,米子市,米子市児童文化センター,科学・天文,米子のプラネタリウム見ました｜MRYM,https://note.com/mrym_hoshi/n/n0933f7785ff5,,,,,火曜日休館。,https://yonagobunka.net/jibun/,https://www.google.com/maps/search/?api=1&query=%E7%B1%B3%E5%AD%90%E5%B8%82%E5%85%90%E7%AB%A5%E6%96%87%E5%8C%96%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20%E9%B3%A5%E5%8F%96%E7%9C%8C%20%E7%B1%B3%E5%AD%90%E5%B8%82,科学系施設,,,公式サイト：https://yonagobunka.net/jibun/
島根県,津和野町,日原天文台,天文,日原天文台に行ってみました｜MRYM,https://note.com/mrym_hoshi/n/nec43a219a736,,,,,1985年開館。,http://www.sun-net.jp/~polaris/?utm_source,https://www.google.com/maps/search/?api=1&query=%E6%97%A5%E5%8E%9F%E5%A4%A9%E6%96%87%E5%8F%B0%20%E5%B3%B6%E6%A0%B9%E7%9C%8C%20%E6%B4%A5%E5%92%8C%E9%87%8E%E7%94%BA,科学系施設,,,"公式サイト：http://www.sun-net.jp/~polaris/?utm_source
Wikipedia：https://ja.wikipedia.org/wiki/%E6%97%A5%E5%8E%9F%E5%A4%A9%E6%96%87%E5%8F%B0"
岡山県,倉敷市,倉敷科学センター,科学・天文,〖倉敷市〗倉敷科学センター行ってみた,https://treasure-yourself.com/okayamalunch/388/,,,,,,,https://www.google.com/maps/search/?api=1&query=%E5%80%89%E6%95%B7%E7%A7%91%E5%AD%A6%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20%E5%B2%A1%E5%B1%B1%E7%9C%8C%20%E5%80%89%E6%95%B7%E5%B8%82,科学系施設,,,
香川県,さぬき市,さぬきこどもの国 スペースシアター,科学・天文,さぬきこどもの国スペースシアター（プラネタリウム「水の惑星」） | A's balcony,https://asbalcony.com/20221001-sanuki-space-theater/,,,,,,https://www.sanuki.or.jp/guide/kidshouse/spacetheater.html,https://www.google.com/maps/search/?api=1&query=%E3%81%95%E3%81%AC%E3%81%8D%E3%81%93%E3%81%A9%E3%82%82%E3%81%AE%E5%9B%BD%20%E3%82%B9%E3%83%9A%E3%83%BC%E3%82%B9%E3%82%B7%E3%82%A2%E3%82%BF%E3%83%BC%20%E9%A6%99%E5%B7%9D%E7%9C%8C%20%E3%81%95%E3%81%AC%E3%81%8D%E5%B8%82,科学系施設,,,公式サイト：https://www.sanuki.or.jp/guide/kidshouse/spacetheater.html
佐賀県,武雄市,佐賀県立宇宙科学館 ゆめぎんが,宇宙・科学,〖4歳・1歳半と行ってきた〗佐賀県立宇宙科学館ゆめぎんがは幼児でも楽しめる？駐車場・ランチ・体験レビュー - へろきみち◇福岡の情報発信,https://heroki4.hatenablog.com/entry/yumeginga-saga,,,,,,https://www.yumeginga.jp/,https://www.google.com/maps/search/?api=1&query=%E4%BD%90%E8%B3%80%E7%9C%8C%E7%AB%8B%E5%AE%87%E5%AE%99%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E3%82%86%E3%82%81%E3%81%8E%E3%82%93%E3%81%8C%20%E4%BD%90%E8%B3%80%E7%9C%8C%20%E6%AD%A6%E9%9B%84%E5%B8%82,科学系施設,,,公式サイト：https://www.yumeginga.jp/
長崎県,長崎市,長崎市科学館,科学・天文,長崎市科学館で長崎の大地から宇宙に飛び立ってみては？｜しましょ｜穏健派ゆるふわ系サイエンスライター,https://note.com/shimasho_work/n/n56b1cdc94d3c,,,,,,https://www.nagasaki-kagakukan.jp/,https://www.google.com/maps/search/?api=1&query=%E9%95%B7%E5%B4%8E%E5%B8%82%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E9%95%B7%E5%B4%8E%E7%9C%8C%20%E9%95%B7%E5%B4%8E%E5%B8%82,科学系施設,,,公式サイト：https://www.nagasaki-kagakukan.jp/
京都府,向日市,向日市天文館,天文台・プラネタリウム,全国プラ『レア』リウム33箇所巡り ～長岡京の都で星を見よう・京都向日市天文館編～ - いつも心に花束を（手には拳銃）。,https://gonsyo.blog.fc2.com/blog-entry-208.html,,,,,小規模自治体天文館 開館年：1993年。 月曜日休館。9:30〜17:30。,https://www.city.muko.kyoto.jp/site/tenmonkan/,https://www.google.com/maps/search/?api=1&query=%E5%90%91%E6%97%A5%E5%B8%82%E5%A4%A9%E6%96%87%E9%A4%A8%20%E4%BA%AC%E9%83%BD%E5%BA%9C%20%E5%90%91%E6%97%A5%E5%B8%82,リミナル科学館,,,公式サイト：https://www.city.muko.kyoto.jp/site/tenmonkan/
石川県,羽咋市,コスモアイル羽咋,宇宙・産業展示,コスモアイル羽咋とイタリアン - okurejeの日記,https://okureje.hatenablog.com/entry/20150721/1437488594,,,,,地方都市の大型宇宙展示施設 開館年：1996年。 火曜日休館。,http://www.hakui.ne.jp/ufo/?utm_source,https://www.google.com/maps/search/?api=1&query=%E3%82%B3%E3%82%B9%E3%83%A2%E3%82%A2%E3%82%A4%E3%83%AB%E7%BE%BD%E5%92%8B%20%E7%9F%B3%E5%B7%9D%E7%9C%8C%20%E7%BE%BD%E5%92%8B%E5%B8%82,リミナル科学館,,,公式サイト：http://www.hakui.ne.jp/ufo/?utm_source
北海道,厚岸町,厚岸町海事記念館,海事・天文,,,,,,,厚岸の海と町の人々との関わりを後世に伝えるために設けられた記念館。役場庁舎前に立地する。 月曜日休館。,http://edu.town.akkeshi.hokkaido.jp/kaiji/,https://www.google.com/maps/search/?api=1&query=%E5%8E%9A%E5%B2%B8%E7%94%BA%E6%B5%B7%E4%BA%8B%E8%A8%98%E5%BF%B5%E9%A4%A8%20%E5%8C%97%E6%B5%B7%E9%81%93%20%E5%8E%9A%E5%B2%B8%E7%94%BA,科学系施設,,,"公式サイト：http://edu.town.akkeshi.hokkaido.jp/kaiji/
公式資料：https://www.akkeshi-town.jp/file/contents/2778/31216/all-1.pdf"
神奈川県,相模原市,相模原市立博物館,科学・天文,相模原市立博物館　見学記その1・・・・令和7年3月20日 | 19450426のブログ,https://ameblo.jp/19450426/entry-12890612829.html,,,,,,http://sagamiharacitymuseum.jp/,https://www.google.com/maps/search/?api=1&query=%E7%9B%B8%E6%A8%A1%E5%8E%9F%E5%B8%82%E7%AB%8B%E5%8D%9A%E7%89%A9%E9%A4%A8%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%20%E7%9B%B8%E6%A8%A1%E5%8E%9F%E5%B8%82,科学系施設,,,公式サイト：http://sagamiharacitymuseum.jp/
富山県,富山市,富山市科学博物館,自然史・天文,富山市科学博物館は、雨の日＆子連れの強い味方！プラネタリウムや動く恐竜…コスパよく長時間楽しめる｜Naota_t,https://note.com/naota_t/n/n7b0abd4a42e6,,,,,9:00～17:00,http://www.tsm.toyama.toyama.jp/,https://www.google.com/maps/search/?api=1&query=%E5%AF%8C%E5%B1%B1%E5%B8%82%E7%A7%91%E5%AD%A6%E5%8D%9A%E7%89%A9%E9%A4%A8%20%E5%AF%8C%E5%B1%B1%E7%9C%8C%20%E5%AF%8C%E5%B1%B1%E5%B8%82,科学系施設,,,公式サイト：http://www.tsm.toyama.toyama.jp/
長野県,飯田市,飯田市美術博物館,自然史・天文,飯田市美術博物館｜konn,https://note.com/amaharpsicordist/n/nbcd4fe12b1ab,,,,,,http://www.iida-museum.org/,https://www.google.com/maps/search/?api=1&query=%E9%A3%AF%E7%94%B0%E5%B8%82%E7%BE%8E%E8%A1%93%E5%8D%9A%E7%89%A9%E9%A4%A8%20%E9%95%B7%E9%87%8E%E7%9C%8C%20%E9%A3%AF%E7%94%B0%E5%B8%82,科学系施設,,,公式サイト：http://www.iida-museum.org/
三重県,四日市市,四日市市立博物館・プラネタリウム,天文・科学,〖行ってみたい〗四日市市立博物館・プラネタリウム｜さぶ,https://note.com/random_memo/n/nb522262f881a,,,,,,http://www.city.yokkaichi.mie.jp/museum/,https://www.google.com/maps/search/?api=1&query=%E5%9B%9B%E6%97%A5%E5%B8%82%E5%B8%82%E7%AB%8B%E5%8D%9A%E7%89%A9%E9%A4%A8%E3%83%BB%E3%83%97%E3%83%A9%E3%83%8D%E3%82%BF%E3%83%AA%E3%82%A6%E3%83%A0%20%E4%B8%89%E9%87%8D%E7%9C%8C%20%E5%9B%9B%E6%97%A5%E5%B8%82%E5%B8%82,科学系施設,,,公式サイト：http://www.city.yokkaichi.mie.jp/museum/
