都道府県,市区町村,店舗名・施設名,分類,関連リンク1タイトル,関連リンク1URL,関連リンク2タイトル,関連リンク2URL,関連リンク3タイトル,関連リンク3URL,説明・狙い目,公式サイト,Googleマップ,雰囲気,公式検索,地図検索名,参照
北海道,釧路市,釧路市こども遊学館,科学館,(#162)こども遊学館へ行ってみた｜Takayuki Sugawara,https://note.com/ts__51/n/nd053b0561014,,,,,2005年竣工。,http://kodomoyugakukan.jp/,https://www.google.com/maps/search/?api=1&query=%E9%87%A7%E8%B7%AF%E5%B8%82%E3%81%93%E3%81%A9%E3%82%82%E9%81%8A%E5%AD%A6%E9%A4%A8%20%E5%8C%97%E6%B5%B7%E9%81%93%20%E9%87%A7%E8%B7%AF%E5%B8%82,科学系施設,,,"公式サイト：http://kodomoyugakukan.jp/
Wikipedia：https://ja.wikipedia.org/wiki/%E9%87%A7%E8%B7%AF%E5%B8%82%E3%81%93%E3%81%A9%E3%82%82%E9%81%8A%E5%AD%A6%E9%A4%A8"
北海道,苫小牧市,ウトナイ湖サンクチュアリ ネイチャーセンター,自然観察,厳冬のウトナイ湖サンクチュアリを歩く｜湖は氷結してました | にこみいるのQOL同好会,https://nicomyl.com/utnai-sanctuary/,,,,,,https://utonai-nc.sakura.ne.jp/,https://www.google.com/maps/search/?api=1&query=%E3%82%A6%E3%83%88%E3%83%8A%E3%82%A4%E6%B9%96%E3%82%B5%E3%83%B3%E3%82%AF%E3%83%81%E3%83%A5%E3%82%A2%E3%83%AA%20%E3%83%8D%E3%82%A4%E3%83%81%E3%83%A3%E3%83%BC%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20%E5%8C%97%E6%B5%B7%E9%81%93%20%E8%8B%AB%E5%B0%8F%E7%89%A7%E5%B8%82,科学系施設,,,公式サイト：https://utonai-nc.sakura.ne.jp/
青森県,青森市,青森県立三沢航空科学館,航空・科学,青森県立三沢航空科学館 その1｜光と風のアルバム,https://note.com/hk_photo/n/nc731c5ae0eb6,,,,,9:00〜17:00,https://kokukagaku.jp/,https://www.google.com/maps/search/?api=1&query=%E9%9D%92%E6%A3%AE%E7%9C%8C%E7%AB%8B%E4%B8%89%E6%B2%A2%E8%88%AA%E7%A9%BA%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E9%9D%92%E6%A3%AE%E7%9C%8C%20%E9%9D%92%E6%A3%AE%E5%B8%82,科学系施設,,,"公式サイト：https://kokukagaku.jp/
Wikipedia：https://ja.wikipedia.org/wiki/%E9%9D%92%E6%A3%AE%E7%9C%8C%E7%AB%8B%E4%B8%89%E6%B2%A2%E8%88%AA%E7%A9%BA%E7%A7%91%E5%AD%A6%E9%A4%A8"
青森県,むつ市,むつ科学技術館,科学・エネルギー,Digital Artworks TeeART Blog. 青森県にあるむつ科学技術館を見に行ってきた,https://teeart.blog107.fc2.com/blog-entry-798.html,,,,,1996年開館。,https://msm720.jaea.go.jp/,https://www.google.com/maps/search/?api=1&query=%E3%82%80%E3%81%A4%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E9%A4%A8%20%E9%9D%92%E6%A3%AE%E7%9C%8C%20%E3%82%80%E3%81%A4%E5%B8%82,科学系施設,,,"公式サイト：https://msm720.jaea.go.jp/
Wikipedia：https://ja.wikipedia.org/wiki/%E3%82%80%E3%81%A4%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E9%A4%A8"
岩手県,盛岡市,盛岡市子ども科学館,科学館,盛岡市子ども科学館を観光してきました | こどもとおでかけ回顧録,https://sana1126.blog.fc2.com/blog-entry-1874.html,,,,,9:00〜16:30。 月曜休館。,http://www.kodomokagakukan.com/,https://www.google.com/maps/search/?api=1&query=%E7%9B%9B%E5%B2%A1%E5%B8%82%E5%AD%90%E3%81%A9%E3%82%82%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E5%B2%A9%E6%89%8B%E7%9C%8C%20%E7%9B%9B%E5%B2%A1%E5%B8%82,科学系施設,,,"公式サイト：http://www.kodomokagakukan.com/
Wikipedia：https://ja.wikipedia.org/wiki/%E7%9B%9B%E5%B2%A1%E5%B8%82%E5%AD%90%E3%81%A9%E3%82%82%E7%A7%91%E5%AD%A6%E9%A4%A8"
秋田県,大仙市,秋田県立農業科学館,農業科学,秋田県立農業科学館 大仙市 | 総合旅行業務取扱管理者のブログ - 楽天ブログ,https://plaza.rakuten.co.jp/shin728/diary/202405010000/,,,,,月曜日休館。9:30〜16:30。,https://www.obako.or.jp/sun-agrin/,https://www.google.com/maps/search/?api=1&query=%E7%A7%8B%E7%94%B0%E7%9C%8C%E7%AB%8B%E8%BE%B2%E6%A5%AD%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E7%A7%8B%E7%94%B0%E7%9C%8C%20%E5%A4%A7%E4%BB%99%E5%B8%82,科学系施設,,,"公式サイト：https://www.obako.or.jp/sun-agrin/
Wikipedia：https://ja.wikipedia.org/wiki/%E7%A7%8B%E7%94%B0%E7%9C%8C%E7%AB%8B%E8%BE%B2%E6%A5%AD%E7%A7%91%E5%AD%A6%E9%A4%A8"
宮城県,仙台市,HOKUSHU仙台市科学館,科学館,〖宮城県〗仙台市科学館の展示機 - 用廃機ハンターが行く！,https://wrecks.hatenablog.com/entry/2026/04/07/120215,,,,,9時〜16時45分。 月曜日休館。,http://www.kagakukan.sendai-c.ed.jp/,https://www.google.com/maps/search/?api=1&query=HOKUSHU%E4%BB%99%E5%8F%B0%E5%B8%82%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E5%AE%AE%E5%9F%8E%E7%9C%8C%20%E4%BB%99%E5%8F%B0%E5%B8%82,科学系施設,,,公式サイト：http://www.kagakukan.sendai-c.ed.jp/
福島県,いわき市,いわき市石炭・化石館 ほるる,化石・鉱業,日本で最も有名な化石と全国有数の炭鉱の歴史を今に語る〖いわき市石炭・化石館 ほるる〗 - ぽてとのまったりぶらり旅　冬の章,https://mattari-hokuriku.fc2.net/blog-entry-1879.html,,,,,,https://www.sekitankasekikan.or.jp/,https://www.google.com/maps/search/?api=1&query=%E3%81%84%E3%82%8F%E3%81%8D%E5%B8%82%E7%9F%B3%E7%82%AD%E3%83%BB%E5%8C%96%E7%9F%B3%E9%A4%A8%20%E3%81%BB%E3%82%8B%E3%82%8B%20%E7%A6%8F%E5%B3%B6%E7%9C%8C%20%E3%81%84%E3%82%8F%E3%81%8D%E5%B8%82,科学系施設,,,公式サイト：https://www.sekitankasekikan.or.jp/
茨城県,つくば市,地質標本館,地質,地質標本館「地球なんでも相談」体験記｜てるめぐる🔨💎,https://note.com/terumeguru/n/n3566b2c2ecca,,,,,9:30～16:30。 月曜日休館。,http://www.gsj.jp/Muse/,https://www.google.com/maps/search/?api=1&query=%E5%9C%B0%E8%B3%AA%E6%A8%99%E6%9C%AC%E9%A4%A8%20%E8%8C%A8%E5%9F%8E%E7%9C%8C%20%E3%81%A4%E3%81%8F%E3%81%B0%E5%B8%82,科学系施設,,,"公式サイト：http://www.gsj.jp/Muse/
Wikipedia：https://ja.wikipedia.org/wiki/%E5%9C%B0%E8%B3%AA%E6%A8%99%E6%9C%AC%E9%A4%A8"
茨城県,つくば市,つくばエキスポセンター,科学館,つくばエキスポセンター｜科学技術週間2025｜町田 奈桜,https://note.com/now2000/n/n6b0df2f61448,,,,,月曜日休館。1985年竣工。,http://www.expocenter.or.jp/,https://www.google.com/maps/search/?api=1&query=%E3%81%A4%E3%81%8F%E3%81%B0%E3%82%A8%E3%82%AD%E3%82%B9%E3%83%9D%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20%E8%8C%A8%E5%9F%8E%E7%9C%8C%20%E3%81%A4%E3%81%8F%E3%81%B0%E5%B8%82,科学系施設,,,"公式サイト：http://www.expocenter.or.jp/
Wikipedia：https://ja.wikipedia.org/wiki/%E3%81%A4%E3%81%8F%E3%81%B0%E3%82%A8%E3%82%AD%E3%82%B9%E3%83%9D%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC"
茨城県,大洗町,大洗わくわく科学館,科学館,《茨城大洗町》楽しく体験する科学!!大洗わくわく科学館 - エリエット～ささやかな〇〇っ,https://smile.hatenablog.com/entry/2025/04/26/192340,,,,,,https://www.jaea.go.jp/09/wakuwaku/,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E6%B4%97%E3%82%8F%E3%81%8F%E3%82%8F%E3%81%8F%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E8%8C%A8%E5%9F%8E%E7%9C%8C%20%E5%A4%A7%E6%B4%97%E7%94%BA,科学系施設,,,公式サイト：https://www.jaea.go.jp/09/wakuwaku/
茨城県,日立市,日立シビックセンター科学館サクリエ,科学館,日立シビックセンター科学館「サクリエ」リニューアルオープン in 茨城県日立市,https://satochannel.com/civic-science-hitachi/,,,,,月曜日休館。,http://www.civic.jp/science/,https://www.google.com/maps/search/?api=1&query=%E6%97%A5%E7%AB%8B%E3%82%B7%E3%83%93%E3%83%83%E3%82%AF%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E7%A7%91%E5%AD%A6%E9%A4%A8%E3%82%B5%E3%82%AF%E3%83%AA%E3%82%A8%20%E8%8C%A8%E5%9F%8E%E7%9C%8C%20%E6%97%A5%E7%AB%8B%E5%B8%82,科学系施設,,,公式サイト：http://www.civic.jp/science/
栃木県,宇都宮市,栃木県子ども総合科学館,科学館,栃木県子ども総合科学館の体験記,https://kirinmatsuge.hatenablog.com/entry/Tochigi-Science-Museum,,,,,9:30～16:30,https://t-csm.jp/,https://www.google.com/maps/search/?api=1&query=%E6%A0%83%E6%9C%A8%E7%9C%8C%E5%AD%90%E3%81%A9%E3%82%82%E7%B7%8F%E5%90%88%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E6%A0%83%E6%9C%A8%E7%9C%8C%20%E5%AE%87%E9%83%BD%E5%AE%AE%E5%B8%82,科学系施設,,,"公式サイト：https://t-csm.jp/
Wikipedia：https://ja.wikipedia.org/wiki/%E6%A0%83%E6%9C%A8%E7%9C%8C%E5%AD%90%E3%81%A9%E3%82%82%E7%B7%8F%E5%90%88%E7%A7%91%E5%AD%A6%E9%A4%A8"
群馬県,下仁田町,下仁田町自然史館,地質・自然史,下仁田へ行ってきた（その３） - Peepooblue’s Sketchbook,https://peepooblue.hatenablog.com/entry/2024/10/27/235029,,,,,９:００～１６:３０,http://www.shimonita-geopark.jp/shizenshikan/index.html,https://www.google.com/maps/search/?api=1&query=%E4%B8%8B%E4%BB%81%E7%94%B0%E7%94%BA%E8%87%AA%E7%84%B6%E5%8F%B2%E9%A4%A8%20%E7%BE%A4%E9%A6%AC%E7%9C%8C%20%E4%B8%8B%E4%BB%81%E7%94%B0%E7%94%BA,科学系施設,,,公式サイト：http://www.shimonita-geopark.jp/shizenshikan/index.html
埼玉県,川口市,川口市立科学館,科学館,遊びながら学べる川口市立科学館に行ってみた。子どもが夢中になる実験装置にプラネタリウムと盛り沢山♪ | さいたま市、埼玉県南部の地域情報サイト 〖リプロ マヴィ〗,https://www.lipro-mavie.com/202311-kawaguchikagakukan/,,,,,火曜日休館。,http://www.kawaguchi.science.museum/,https://www.google.com/maps/search/?api=1&query=%E5%B7%9D%E5%8F%A3%E5%B8%82%E7%AB%8B%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E5%9F%BC%E7%8E%89%E7%9C%8C%20%E5%B7%9D%E5%8F%A3%E5%B8%82,科学系施設,,,"公式サイト：http://www.kawaguchi.science.museum/
Wikipedia：https://ja.wikipedia.org/wiki/%E5%B7%9D%E5%8F%A3%E5%B8%82%E7%AB%8B%E7%A7%91%E5%AD%A6%E9%A4%A8"
埼玉県,越谷市,越谷市科学技術体験センター ミラクル,科学館,夏休みの出費を抑えたい親必見！無料〜数十円で一日遊べる越谷の体験型〖F P１級ワーママのつぶやき／日々の気づき編〗｜家計を整える・はまぐりポケット,https://note.com/poem565/n/n5ac1215e6019,,,,,,https://www.city.koshigaya.saitama.jp/gigakoshigaya/miracle/,https://www.google.com/maps/search/?api=1&query=%E8%B6%8A%E8%B0%B7%E5%B8%82%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E4%BD%93%E9%A8%93%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20%E3%83%9F%E3%83%A9%E3%82%AF%E3%83%AB%20%E5%9F%BC%E7%8E%89%E7%9C%8C%20%E8%B6%8A%E8%B0%B7%E5%B8%82,科学系施設,,,公式サイト：https://www.city.koshigaya.saitama.jp/gigakoshigaya/miracle/
千葉県,東金市,東金こども科学館,科学館,東金こども科学館⭐︎ | こどもサークル東庄のブログ,https://ameblo.jp/kc-tounoshoumachi/entry-12936342691.html,,,,,9:00 - 16:30,http://www.tsc.tobunspo.or.jp/,https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E9%87%91%E3%81%93%E3%81%A9%E3%82%82%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E5%8D%83%E8%91%89%E7%9C%8C%20%E6%9D%B1%E9%87%91%E5%B8%82,科学系施設,,,公式サイト：http://www.tsc.tobunspo.or.jp/
神奈川県,厚木市,神奈川工科大学厚木市子ども科学館,科学館,神奈川工科大学厚木市子ども科学館 〔神奈川県厚木市〕 | お散歩パンダ.com,https://osanpo-panda.com/13602433.html,,,,,,https://www.city.atsugi.kanagawa.jp/acsc/index.html,https://www.google.com/maps/search/?api=1&query=%E7%A5%9E%E5%A5%88%E5%B7%9D%E5%B7%A5%E7%A7%91%E5%A4%A7%E5%AD%A6%E5%8E%9A%E6%9C%A8%E5%B8%82%E5%AD%90%E3%81%A9%E3%82%82%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%20%E5%8E%9A%E6%9C%A8%E5%B8%82,科学系施設,,,"公式サイト：https://www.city.atsugi.kanagawa.jp/acsc/index.html
Wikipedia：https://ja.wikipedia.org/wiki/%E7%A5%9E%E5%A5%88%E5%B7%9D%E5%B7%A5%E7%A7%91%E5%A4%A7%E5%AD%A6%E5%8E%9A%E6%9C%A8%E5%B8%82%E5%AD%90%E3%81%A9%E3%82%82%E7%A7%91%E5%AD%A6%E9%A4%A8"
新潟県,新潟市,新潟県立自然科学館,科学・自然史,新潟県立自然科学館の訪問記,https://ameblo.jp/madomoy3/entry-12887043610.html,,,,,9:30～16:30,https://www.sciencemuseum.jp/,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E6%BD%9F%E7%9C%8C%E7%AB%8B%E8%87%AA%E7%84%B6%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E6%96%B0%E6%BD%9F%E7%9C%8C%20%E6%96%B0%E6%BD%9F%E5%B8%82,科学系施設,,,"公式サイト：https://www.sciencemuseum.jp/
Wikipedia：https://ja.wikipedia.org/wiki/%E6%96%B0%E6%BD%9F%E7%9C%8C%E7%AB%8B%E8%87%AA%E7%84%B6%E7%A7%91%E5%AD%A6%E9%A4%A8"
新潟県,十日町市,十日町市立里山科学館 越後松之山「森の学校」キョロロ,生態・自然,越後松之山「森の学校」キョロロ　手塚貴晴＋手塚由比｜新潟県の有名建築｜住宅/ビル/マンション設計者の建もの探訪,https://www.naokikataoka.com/2017/08/31/kyororo/,,,,,火曜日休館。,https://www.matsunoyama.com/kyororo/,https://www.google.com/maps/search/?api=1&query=%E5%8D%81%E6%97%A5%E7%94%BA%E5%B8%82%E7%AB%8B%E9%87%8C%E5%B1%B1%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E8%B6%8A%E5%BE%8C%E6%9D%BE%E4%B9%8B%E5%B1%B1%E3%80%8C%E6%A3%AE%E3%81%AE%E5%AD%A6%E6%A0%A1%E3%80%8D%E3%82%AD%E3%83%A7%E3%83%AD%E3%83%AD%20%E6%96%B0%E6%BD%9F%E7%9C%8C%20%E5%8D%81%E6%97%A5%E7%94%BA%E5%B8%82,科学系施設,,,"公式サイト：https://www.matsunoyama.com/kyororo/
Wikipedia：https://ja.wikipedia.org/wiki/%E5%8D%81%E6%97%A5%E7%94%BA%E5%B8%82%E7%AB%8B%E9%87%8C%E5%B1%B1%E7%A7%91%E5%AD%A6%E9%A4%A8_%E8%B6%8A%E5%BE%8C%E6%9D%BE%E4%B9%8B%E5%B1%B1%E3%80%8C%E6%A3%AE%E3%81%AE%E5%AD%A6%E6%A0%A1%E3%80%8D%E3%82%AD%E3%83%A7%E3%83%AD%E3%83%AD"
石川県,能美市,いしかわ動物園 動物学習センター,生物,,,,,,,,,https://www.google.com/maps/search/?api=1&query=%E3%81%84%E3%81%97%E3%81%8B%E3%82%8F%E5%8B%95%E7%89%A9%E5%9C%92%20%E5%8B%95%E7%89%A9%E5%AD%A6%E7%BF%92%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20%E7%9F%B3%E5%B7%9D%E7%9C%8C%20%E8%83%BD%E7%BE%8E%E5%B8%82,科学系施設,,,
石川県,小松市,サイエンスヒルズこまつ,科学館,建築さがし-サイエンスヒルズこまつ-｜Koki Takahashi / 建築家 / 創造家,https://note.com/koki_takahashi/n/n449caf8ece82,,,,,9:30～18:00。 月曜日休館。,http://science-hills-komatsu.jp/,https://www.google.com/maps/search/?api=1&query=%E3%82%B5%E3%82%A4%E3%82%A8%E3%83%B3%E3%82%B9%E3%83%92%E3%83%AB%E3%82%BA%E3%81%93%E3%81%BE%E3%81%A4%20%E7%9F%B3%E5%B7%9D%E7%9C%8C%20%E5%B0%8F%E6%9D%BE%E5%B8%82,科学系施設,,,"公式サイト：http://science-hills-komatsu.jp/
Wikipedia：https://ja.wikipedia.org/wiki/%E3%82%B5%E3%82%A4%E3%82%A8%E3%83%B3%E3%82%B9%E3%83%92%E3%83%AB%E3%82%BA%E3%81%93%E3%81%BE%E3%81%A4"
福井県,坂井市,福井県児童科学館 エンゼルランドふくい,科学館,エンゼルランドふくい(福井県児童科学館) 噴水広場 2026｜7/1〜9/30｜Yui (栞),https://shiori.life/spots/cmselnxjw08ebg0fz6fbiy7re,,,,,9:30～17:00,https://angelland.or.jp/,https://www.google.com/maps/search/?api=1&query=%E7%A6%8F%E4%BA%95%E7%9C%8C%E5%85%90%E7%AB%A5%E7%A7%91%E5%AD%A6%E9%A4%A8%20%E3%82%A8%E3%83%B3%E3%82%BC%E3%83%AB%E3%83%A9%E3%83%B3%E3%83%89%E3%81%B5%E3%81%8F%E3%81%84%20%E7%A6%8F%E4%BA%95%E7%9C%8C%20%E5%9D%82%E4%BA%95%E5%B8%82,科学系施設,,,"公式サイト：https://angelland.or.jp/
Wikipedia：https://ja.wikipedia.org/wiki/%E7%A6%8F%E4%BA%95%E7%9C%8C%E5%85%90%E7%AB%A5%E7%A7%91%E5%AD%A6%E9%A4%A8"
